Id,Name,Website,Description,Created at,Updated at,Slug,Searchable by organizations,Is searchable,Region,Lat,Lng,Last verified at,Marked deleted,Is closed
5763,Action with Immigrants and Refugees Montreal (AGIR),http://www.agirmontreal.org/,"AGIR's mission is to develop and offer services, information, programs and resources, in addition to protecting and defending the legal, social and economic rights of migrants (asylum seekers, refugees, immigrants, and those with undetermined status) from lesbian, gay, bisexual , trans and queer (LGBTQ) communities, all in a spirit of solidarity.",2019-04-10 12:10:27 UTC,2019-04-26 21:00:58 UTC,action-with-immigrants-and-refugees-montreal-agir-montreal-qc-canada,,TRUE,"Montreal, QC, Canada",45.5017,-73.5673,,FALSE,FALSE
3122,Active Adults,https://srcity.org/559/Active-Adults,"Active Adults is a program funded by Santa Rosa Recreation and Parks. It has two community centers that provide daily activities, monthly social events, legal services and dance programs for the 50 and older community.",2016-12-12 23:16:30 UTC,2020-04-13 04:35:27 UTC,santa-rosa-recreation-and-parks-santa-rosa-ca,,TRUE,"Santa Rosa, CA",38.4404,-122.714,2020-03-29 04:10:50 UTC,FALSE,FALSE
2754,Actors Fund of America,http://www.actorsfund.org/,"The Actors Fund is an organization that helps all professionals in the performing arts and entertainment who are in need, crisis or transition due to unpredictable employment.  Services include emergency financial assistance, affordable housing, health care and insurance counseling, senior care, secondary career development and more.",2016-11-09 01:12:30 UTC,2020-06-01 14:13:36 UTC,actors-fund-of-america,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-03-26 23:45:06 UTC,FALSE,FALSE
444,Acts Full Gospel Church,http://www.actsfullgospel.org/,Acts Full Gospel Church provides community activities and services for the needy.,2014-05-03 01:48:46 UTC,2020-04-15 09:49:57 UTC,acts-full-gospel-church,,TRUE,"Oakland, CA",37.8044,-122.271,2020-04-15 09:49:57 UTC,FALSE,FALSE
5762,ADA,http://www.lgbt-ada.org/adaenglishmenu02.html,"ADA (Beyond the rainbow) is a not-for-profit community organisation based in Montreal founded by members of the Spanish-speaking group. ADA offers meeting and conversation for men gays. ADA’s goal is to help newcomers who have had difficulty in their country of origin due to sexual orientation.  ADA offers an atmosphere of acceptance, encouragement, support and inspiration.",2019-04-10 11:51:13 UTC,2019-07-10 04:20:45 UTC,ada-montreal-qc-canada,,TRUE,"Montreal, QC, Canada",45.5017,-73.5673,,FALSE,FALSE
1642,Adaptive Learning Center,https://www.alc-ca.org,"Adaptive Learning Center provides customized living skills training, vocational guidance, health and fitness instruction, and recreational activities for adults with autism or developmental disabilities. ",2016-01-18 23:31:52 UTC,2020-06-18 11:43:49 UTC,adaptive-learning-center,,TRUE,"Concord, CA",37.978,-122.031,2020-05-20 01:50:51 UTC,FALSE,FALSE
4075,Administration for Children and Families,http://www.acf.hhs.gov/,"The Administration for Children and Families (ACF) is a division of the Department of Health & Human Services. We promote the economic and social well-being of children, families, individuals and communities with leadership and resources for compassionate, effective delivery of human services.",2017-06-11 08:09:26 UTC,2017-06-11 08:09:29 UTC,administration-for-children-and-families-washington-dc,,TRUE,"Washington, DC, USA",38.9072,-77.0369,,FALSE,FALSE
1445,Adolescent Counseling Services,http://www.acs-teens.org/,"Adolescent Counseling Services offers affordable, comprehensive counseling services and substance use treatment for youth and their families in Santa Clara and San Mateo Counties. ",2015-03-10 17:08:22 UTC,2020-01-26 05:56:53 UTC,adolescent-counseling-services,,TRUE,"Palo Alto, CA",37.4419,-122.143,2020-01-26 05:35:39 UTC,FALSE,FALSE
6640,Adolph and Esther Gottlieb Foundation,https://www.gottliebfoundation.org/,"The Adolph and Esther Gottlieb Foundation has been giving grants to painters, sculptors and printmakers who have been creating mature art for at least 20 years and who are in current financial need.",2020-05-27 06:34:57 UTC,2020-05-27 22:32:52 UTC,adolph-and-esther-gottlieb-foundation-new-york-ny,,TRUE,"New York, NY, USA",40.7128,-74.006,2020-05-27 22:30:37 UTC,FALSE,FALSE
2831,Adopt a Family of Marin,http://www.adoptafamily.org,"Adopt a Family of Marin provides subsidies for rental assistance, security deposits, utility payments, food vouchers, and auto repair for families.",2016-11-15 06:20:19 UTC,2020-04-05 02:15:57 UTC,adopt-a-family-of-marin,,TRUE,"San Rafael, CA",37.9735,-122.531,2020-02-16 09:59:59 UTC,FALSE,FALSE
3943,Adopt International,http://www.adoptinter.org/,Adopt International helps pregnant mothers through every step of adoption and offers adoption services for those looking to adopt.,2017-05-19 11:54:24 UTC,2019-10-31 11:19:07 UTC,adopt-international-san-mateo-ca,,TRUE,"San Francisco, CA, USA",37.7749,-122.419,2019-10-31 11:16:23 UTC,FALSE,FALSE
4207,Adoption Connection,http://www.adoptionconnection.org,Adoption Connection provides support and resources to adoptive parents as they grow their families.  As well as to birth mothers as they gain stability during and after their pregnancies.,2017-07-22 16:04:03 UTC,2019-10-31 11:26:50 UTC,adoption-connection-san-francisco-ca,,TRUE,"San Francisco, CA, USA",37.7749,-122.419,2019-10-31 11:20:47 UTC,FALSE,FALSE
3951,Adoption Horizons,http://www.adoption-horizons.org/,Adoption Horizons provides adoption services.,2017-05-19 20:56:22 UTC,2020-05-26 03:08:11 UTC,adoption-horizons-eureka-ca,,TRUE,"Eureka, CA",40.8021,-124.164,2020-05-26 03:08:11 UTC,FALSE,FALSE
2755,AdoptUSKids,http://www.adoptuskids.org/,AdoptUSKids is a project of the US Children’s Bureau that provides tools and technical assistance to help child welfare systems connect children in foster care with families,2016-11-09 01:15:08 UTC,2020-02-16 09:56:45 UTC,adoptuskids,,TRUE,"Linthicum Heights, MD, USA",39.2051,-76.6527,2020-02-16 09:54:41 UTC,FALSE,FALSE
1664,Adult Day Services Network of Contra Costa,http://www.adultdaycc.org/,"Adult Day Services Network of Contra Costa provides seniors, people with disabilities, their families, and the community with opportunities to socialize, exercise, receive therapy services, and care.",2016-01-23 05:22:08 UTC,2019-10-31 12:10:14 UTC,adult-day-services-network-of-contra-costa,,TRUE,"Walnut Creek, CA",37.9101,-122.065,2019-10-31 12:08:44 UTC,FALSE,FALSE
3960,Adult Education Center Pomona Unified School District,http://www.pusd.org/ace,Adult and career education services and opportunities.,2017-05-19 21:29:39 UTC,2019-10-31 13:26:12 UTC,adult-education-center-pomona-unified-school-district-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-10-31 13:25:32 UTC,FALSE,FALSE
426,Adult Survivors of Child Abuse (ASCA),http://www.ascasupport.org,"Adult Survivors of Child Abuse (ASCA) provides self-help and support to adult survivors of childhood sexual, physical and emotional abuse. All resources are available free of charge.",2014-04-10 18:06:39 UTC,2020-05-29 03:50:57 UTC,norma-j-morris-center-for-healing-from-child-abuse,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-05-29 03:50:57 UTC,FALSE,FALSE
2338,Advancing Justice-LA,http://www.advancingjustice-la.org,"Advancing Justice-LA (formerly Asian Pacific American Legal Center of Southern California, Inc.) provides legal information, counseling and representation to individuals especially those who speak little or no English.",2016-08-23 07:17:27 UTC,2020-06-22 13:10:45 UTC,advancing-justice-la-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-05-25 10:42:50 UTC,FALSE,FALSE
1939,Advent Group Ministries,http://www.adventgm.org/,Advent Group Ministries provides counseling and addiction recovery services to people of all ages and income levels.,2016-05-09 01:32:58 UTC,2020-03-16 00:48:08 UTC,advent-group-ministries,,TRUE,"San Jose, CA",37.3382,-121.886,2020-03-16 00:47:27 UTC,FALSE,FALSE
2904,Adventist Health - St. Helena Hospital,https://www.adventisthealth.org,Adventist Health - St. Helena Hospital is a faith-based organization that provides health care services.,2016-11-27 05:15:25 UTC,2020-04-14 14:24:16 UTC,adventist-health-st-helena-hospital,,TRUE,"St. Helena, CA",38.5052,-122.47,2020-04-14 14:24:16 UTC,FALSE,FALSE
3771,Adventist Health White Memorial,https://www.adventisthealth.org/white-memorial/pages/default.aspx,"Adventist Health White Memorial is a full-service, 353-bed, teaching hospital in Los Angeles, California",2017-04-17 20:39:19 UTC,2017-04-17 20:39:22 UTC,adventist-health-white-memorial-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,,FALSE,FALSE
3061,"Adventist Health, Glendale",https://www.adventisthealth.org/glendale/,"Adventist Health is a faith-based, nonprofit comprehensive health delivery system that provides affordable community care throughout California.",2016-12-12 22:53:09 UTC,2020-03-02 06:09:56 UTC,adventist-health,,TRUE,"Glendale, CA",34.1425,-118.255,2020-03-02 06:08:47 UTC,FALSE,FALSE
4555,Affecting Change Inc - Project Blueprint Job Transition Program,http://affectingchangeinc.org/program-welfare-to-work/,"Affecting Change Inc provides charitable services to low income members of the community. Project Blueprint is a six-week, pre-employment program, designed to help individuals with life and occupational skills training, transition from welfare/public assistance to work. The six-week program includes 60 hours of classroom training and 120 hours of occupational (job) skills training. During the training program, participants learn the importance of job acquisition skills, safety training, communication, personal life skills and job retention. Participants who successfully complete the program will be placed in various companies. ",2017-11-11 18:12:32 UTC,2019-10-24 13:41:43 UTC,affecting-change-inc-project-blueprint-job-transition-program-los-angeles-ca,,FALSE,"Los Angeles, CA",34.0522,-118.244,2019-10-24 13:41:43 UTC,FALSE,FALSE
6060,Affinity Community Services,https://affinity95.org,Affinity Community Services is a social justice organization serving the needs of the Black LGBTQ community of Chicago with a particular focus on Black women.,2019-07-02 16:26:28 UTC,2019-07-02 16:34:39 UTC,affinity-community-services-chicago-il,,TRUE,"Chicago, IL",41.8781,-87.6298,,FALSE,FALSE
1556,Affirmed Housing,http://www.affirmedhousing.com/,Affirmed Housing Group offers affordable housing throughout California.,2015-07-29 22:13:49 UTC,2020-04-22 11:43:40 UTC,affirmed-housing,,TRUE,"San Diego, CA, USA",37.7749,-122.419,2020-04-22 11:43:40 UTC,FALSE,FALSE
4078,Affordable Care Physical Therapy,https://www.healthcare6.com/physician/lancaster-ca/johnnie-harrison-2711155.html,Affordable Care Physical Therapy offers physical therapy services.,2017-06-12 17:55:08 UTC,2020-04-19 21:02:12 UTC,affordable-care-physical-therapy-lancaster-ca,,TRUE,"Lancaster, CA, USA",34.6868,-118.154,2020-04-19 21:02:12 UTC,FALSE,FALSE
6175,Affordable Living for the Aging,http://www.alaseniorliving.org,"Affordable Living for the Aging provides affordable housing, supportive services, and alternative housing options for low-income and formerly homeless seniors.",2019-08-07 17:13:30 UTC,2019-08-10 08:14:03 UTC,affordable-living-for-the-aging-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-08-10 08:14:03 UTC,FALSE,FALSE
2625,Afghan Coalition,http://www.afghancoalition.org/,"The Afghan Coalition is an organization that works to strengthen refugee families locally and in Afghanistan to build bridges between the United States and Afghanistan. This is accomplished through public services, community-based programs and reconciliation between the people of Afghanistan and the United States.",2016-10-28 21:41:32 UTC,2020-04-07 03:52:33 UTC,afghan-coalition,,TRUE,"Fremont, CA",37.5483,-121.989,2020-04-07 03:52:33 UTC,FALSE,FALSE
4368,African Advocacy Network (AAN),http://www.aansf.org/,African Advocacy Network (AAN) provides social and immigration legal services for African and Afro-Caribbean immigrants through the delivery of quality services by Department of Justice (DOJ) Accredited staff in a culturally and linguistically- supportive environment.,2017-09-07 19:24:52 UTC,2020-04-04 06:43:28 UTC,african-advocacy-network-aan-san-francisco-ca,,TRUE,"San Francisco, CA, USA",37.7749,-122.419,2020-04-04 06:43:28 UTC,FALSE,FALSE
4393,African American Community Service Agency,http://www.sjaacsa.com/,"The African American Community Service Agency (AACSA) provides quality educational, cultural, social and recreational programs plus services and activities in order to perpetuate and strengthen African American identity, culture, values, traditions and knowledge.",2017-09-14 00:16:53 UTC,2019-10-24 12:14:14 UTC,african-american-community-service-agency-san-jose-ca,,TRUE,"San Jose, CA",37.3382,-121.886,2019-10-24 12:11:15 UTC,FALSE,FALSE
2752,African American Cultural Center,http://africanamericanculturalcenter-la.org/,"The African American Cultural Center helps to recover, research, collect, preserve, interpret, teach, and promote knowledge and appreciation of the culture of African people with emphasis on African Americans. Services include educational programs, communal and public dialog, collections, exhibitions, and other initiatives.",2016-11-09 01:10:38 UTC,2020-04-06 05:09:01 UTC,african-american-cultural-center,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-10-22 13:00:01 UTC,FALSE,FALSE
4703,"African Cultural Alliance of North America, Inc.",http://www.acanaus.org,"The African Cultural Alliance of North America Inc. (ACANA) is a non-profit agency providing culturally sensitive social services, arts and cultural programs, legal services, community engagement and development programs and other services to African and Caribbean immigrants in the United States.",2017-11-26 01:22:00 UTC,2020-04-23 11:52:58 UTC,african-cultural-alliance-of-north-america-inc-philadelphia-pa,,TRUE,"Philadelphia, PA",39.9526,-75.1652,2020-04-23 11:51:37 UTC,FALSE,FALSE
4736,African Hope Committee,https://www.afriquehope.org,"The African Hope Committee offers a variety of services to African and immigrant communities living in New York City. All activities are planned with the purpose of relieving the poor, distressed and underprivileged migrant populations and minority groups.",2017-11-29 06:23:18 UTC,2020-05-06 18:20:45 UTC,african-hope-committee-new-york-ny,,TRUE,"New York, NY ",40.7128,-74.006,2020-04-23 05:32:42 UTC,FALSE,FALSE
1424,AFS Intercultural Programs San Francisco Bay Area,http://www.afsusa.org/san-francisco-bay/,AFS is non-profit organization that provides young people with opportunities to live and study abroad.,2015-02-15 18:06:49 UTC,2020-01-26 11:10:55 UTC,afs-intercultural-programs-san-francisco-bay-area,,TRUE,"San Francisco, CA",37.7749,-122.419,2020-01-26 11:10:55 UTC,FALSE,FALSE
